,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,isSignal,weights
9379,0.32892249527410206,0.2781005179825074,0.32313004478105556,0.6465979371060254,0.3684032235346546,0.12770038783217905,0.005148792082947234,0.0269140323003572,0.08156749051615234,0.008991081900790232,0.13516942154949813,0.010944502309717804,0.13691836089048165,0.007572702960803989,1.0,1.6930893935128484
15360,0.31947069943289225,0.12607804951922133,0.10314256770348232,0.32840755428867136,0.40117476989600653,0.32454599433311976,4.5446147487786366e-05,0.003910261385736424,0.09982373247089076,0.0027139110382155426,0.06007473711064383,0.004689224040595288,0.03641675142910845,0.005058185144130537,1.0,0.688265097961843
14476,0.2589792060491493,0.05322109984069963,0.016550287119010226,0.20573777007650304,0.3430900868874194,0.23992179667618338,0.00012895032817599288,0.006090596569086407,0.0802509027388205,0.002929283514938774,0.05748421441086042,0.002667496767333802,0.04849744275854977,0.0010861405134943059,0.0,1.0
14331,0.24763705103969755,0.07381649529342493,0.03456272379255215,0.3532230979811091,0.33865329406568057,0.03346184931786942,4.404910719669517e-05,0.008578952314734437,0.11284631354503184,0.0038193029512782113,0.0704431679175397,0.00470191915847,0.039012982658792696,0.002817678039494571,1.0,0.6587963844296733
18097,0.2835538752362949,0.11858380458356893,0.010769856319991136,0.2826985876564478,0.5442512252331865,0.6853610667773024,5.0155632962080275e-05,0.022777528607097287,0.08876405089648032,0.0037320547778564367,0.04365543300565779,0.004741341210799899,0.02563534353848756,0.0028838231334200907,0.0,1.0
2960,0.45746691871455575,0.15349011012706718,0.03701208276538303,0.28896648115024814,0.7622997985144506,0.07777954815689098,4.4606764300036454e-05,0.0034576112886874765,0.03071805585252835,0.0017662759935871185,0.020087737990774214,0.0028131734027510686,0.043331969616754076,0.0022059245613854444,0.0,1.0
15413,0.22873345935727787,0.06066934033913468,0.017364620934972,0.345173678546224,0.37448648943260143,0.3371709492658064,4.170316276652182e-05,0.012767713099412112,0.006947221546882466,0.0038249937892305273,0.023536299287108067,0.0028928070784317497,0.06596407807347915,0.0014766802943804841,0.0,1.0
11533,0.17013232514177692,0.2713193515597368,0.06095825283743495,0.6006409434791606,0.3675959047040191,0.7150404032220704,0.0007366499939391485,0.021497095347407267,0.3645193007497673,0.0021268362060475753,0.3334451993979144,0.0045067049112055965,0.14827656364761263,0.005352888243406512,1.0,0.4038543194040339
11333,0.18714555765595464,0.29394353731379297,0.05252238447938043,0.6176200616115302,0.7398204869490319,0.052035207865721744,5.3370363193317115e-05,0.0030333710936220355,0.019178908190731897,0.002811262771499534,0.004031678527304412,0.0019743244111688875,0.03272552033083307,0.0011317178052857515,0.0,1.0
5331,0.32892249527410206,0.012094525304359581,0.04260519075496044,0.2775878886930265,0.34331754708962375,0.06716423751384222,4.958951470707245e-05,0.0007652721193896169,0.042605877583674893,0.0015563698507014376,0.015356290723479087,0.001534975382594781,0.030167613410147804,0.0008385382344557884,0.0,1.0
12557,0.28544423440453687,0.13948216543620406,0.10348639315518714,0.24589800010119514,0.31635669206689565,0.18396183377815534,7.581410877255988e-05,0.031088092950238816,0.1440002481257749,0.0014585747255157638,0.11159767320296493,0.0035716541537865,0.06115124816035658,0.0010914618489187742,0.0,1.0
14028,0.34593572778827975,0.10160784674619094,0.021043153855758473,0.2979078325752891,0.504299477499158,0.12656804862373275,8.85247970856702e-05,0.01398842754973626,0.1145218595002973,0.005239398006600138,0.04333424373480387,0.008697057705498265,0.007806065795461365,0.009744026648681266,1.0,0.8524708276421988
7727,0.28733459357277885,0.09127045261100526,0.0037456171739680254,0.2190886634832564,0.6099879678356596,0.29419345229398003,0.00015676526268317736,0.008885354552272134,0.015798539342281072,0.0025393269661840943,0.011615113289430427,0.0021675368380669763,0.046472127301195536,0.0017578590057866412,0.0,1.0
8135,0.6748582230623819,0.14195942172095408,0.012850104121090333,0.3243991508960925,0.45151841364951883,0.4009342541609718,0.0015725525282766209,0.037500184107247064,0.0951864662727872,0.0038291521303537254,0.04934501178392141,0.0018503857963403092,0.02778994679291279,0.001122474795268931,0.0,1.0
4073,0.389413988657845,0.06619523266302106,0.028709815322396356,0.2755118597339527,0.41418828623130616,0.6593661001513518,5.607420632737362e-05,0.031738215212520925,0.08024857613488597,0.0028626442721716733,0.04125814013485968,0.004453682951931459,0.028706611416343144,0.0036170808732221096,0.0,1.0
10621,0.41776937618147447,0.08527079880917396,0.10874375454268312,0.5262696654577605,0.20150733167240115,0.5892363741100828,0.00011658745951471476,0.00986484465351747,0.16944761463616126,0.0006371830101595643,0.14532458420068636,0.0015042827452048553,0.08140705469134181,0.002027751706151605,0.0,1.0
10083,0.18147448015122875,0.24561123084806344,0.06878005451657455,0.7597871521027605,0.3352886378058591,0.024304360195000194,0.00047279929194231433,0.023773817078088857,0.20751582903954338,0.0017868026486770744,0.3388697315773555,0.002693111132675859,0.27674331423349163,0.002416248264288324,1.0,1.0153063376941318
9879,0.10207939508506617,0.049834089897528085,0.06467009376745457,0.5028681151526583,0.21733711106597237,0.026728898268083726,0.00020518210004696636,0.0025142264108157643,0.12569573397073971,0.003076646289056785,0.08276374357442925,0.002974459391958915,0.04546314988186363,0.0009568799288823865,1.0,0.4758771993402145
10361,0.32136105860113423,0.13071844282281403,0.3494722609521666,0.5883166366358518,0.13463692432963367,0.1967715959625304,0.0010227627915826557,0.009506384385372964,0.12462621777679822,0.00469697368277634,0.2360908639172319,0.00560726852419143,0.22041531175615578,0.0037169137861188654,0.0,1.0
8039,0.14177693761814744,0.046668753815689266,0.00464965599975296,0.4940816869278249,0.43127470757565,0.05610661402119486,0.00047809582155513013,0.007884990562885254,0.047230813840550466,0.006109415520635934,0.032174562647012954,0.011034637759384356,0.04376766401832751,0.010134876722122004,1.0,0.8157389747989113
9904,0.22684310018903592,0.1928972794743642,0.00020825370556171044,0.20974810684767325,0.6932881349139857,0.05915215166777515,4.098522447819181e-05,0.053788025557202176,0.04828103698939827,0.00963126851555648,0.0059116734136981175,0.013808345953619293,0.012403350996045571,0.008848117115221371,0.0,1.0
1259,0.1285444234404537,0.0645008571785298,0.2226258243659402,0.768068816767506,0.1733245405846007,0.25759064475515886,0.0007673868787950739,0.008112120461588676,0.07302896406651398,0.004019807190761606,0.018297440483325714,0.007905031071400496,0.009914774272486241,0.008001828775207609,1.0,1.23221835086428
2547,0.17958412098298676,0.09179716696058865,0.018888101924446198,0.22146069420341324,0.46582618632438605,0.8484612048500285,0.00012624847459206522,0.029333930829162556,0.04740978313660436,0.0015323275829655007,0.0075917617173996066,0.0020452873227285334,0.01506830348741728,0.001855964554352843,0.0,1.0
175,0.09073724007561437,0.02424052709362159,0.007596302831020994,0.579143497097594,0.349903504020286,0.8017050943010955,8.275991312965903e-05,0.006496108802840247,0.05692177913464837,0.003893922031735025,0.02715389560905773,0.004005367502663325,0.031812483718014914,0.001674288120526439,0.0,1.0
13449,0.2570888468809074,0.19605393117706552,0.07118130705925284,0.39652470851844807,0.5958205124005586,0.4467516646734041,4.1306394395356265e-05,0.004729344163662742,0.005632569892448669,0.0040261624549224675,0.009396734671774697,0.00480583543047193,0.054042719892356456,0.0033848241950174074,0.0,1.0
18099,0.035916824196597356,0.12132297184237463,0.1234848411390474,0.8723932661113084,0.26357589189717134,0.060055673444685015,0.011355694542415095,0.04854456186883222,0.15134196638887495,0.023960078236191538,0.14775645456881165,0.027266763679092716,0.09972781074491535,0.01151470084329551,1.0,0.5466637678646191
9661,0.1342155009451796,0.23043692611345218,0.22225322188150262,0.7880946023426914,0.3593122019771698,0.0011235799876917383,0.0015365519792176143,0.02806303109373368,0.09084726623038085,0.007369773332525835,0.15139323943927535,0.015068003702802115,0.15024685472786053,0.012077748896117771,1.0,0.8472788935763949
14335,0.21550094517958412,0.16509782849218965,0.31298612075243437,0.5809308831241767,0.28360337652094714,0.20035466572404148,5.30409836000617e-05,0.0022543124220123006,0.11727532896043767,0.0006551455811195256,0.06940234592930467,0.0006793980744073236,0.035319899573047604,0.0009569146391249631,1.0,0.7146895225601413
4700,0.22684310018903592,0.0772394633226125,0.29274110490862376,0.8652679716682401,0.0632257585739236,0.006000442939645948,0.001539300852057831,0.006685290676639675,0.2939376739850779,0.0033094849137708456,0.20078955813660138,0.005747006376391276,0.05068568025947709,0.0066738885198908155,1.0,2.265896744468491
16581,0.16446124763705103,0.620000292883378,0.33086684487830087,0.8404339784483141,0.5519047649927927,0.15409862902386323,0.06129191795789209,0.1808997408270083,0.23279056083780536,0.03311370924746618,0.17252458221862116,0.043563617656260115,0.06383710445205269,0.026629045374935784,1.0,0.8604935852549951
15923,0.3591682419659735,0.151092309001091,0.0574154567005573,0.3900751823490748,0.4059856816093621,0.12206014196918068,0.00038191973987953555,0.007061678302285986,0.06072996495434771,0.007728819760238357,0.0747336429551562,0.006780094165217032,0.08258060679140367,0.0033685404604840495,1.0,0.988668854500796
17827,0.17958412098298676,0.031094663949462347,0.00940866965879172,0.620569153385205,0.23313259053604643,0.03965097359818142,0.00023748607386836276,0.005232554250851378,0.1184347530455259,0.004518671644439759,0.0798438331028635,0.0060344427967850695,0.04525412294265328,0.004335733446097246,1.0,1.100093278667904
14774,0.55765595463138,0.057660924182419984,0.039403171532004386,0.15530359619208947,0.37597095234387423,0.09789183559190902,8.12035508214824e-05,0.003027919029773576,0.024929261660182757,0.0023326305146581777,0.024045609230346404,0.004865651967939207,0.05149304063410182,0.004215292491915296,0.0,1.0
12579,0.4499054820415879,0.07357193554050277,0.015056567065436718,0.4022488430302811,0.355909108036991,0.0167836500638196,6.968653027314916e-05,0.012274059564904124,0.031003187698904783,0.004954642517560799,0.011452252749954378,0.00624108411552649,0.03373883606509652,0.00405986961411518,0.0,1.0
15256,0.0661625708884688,0.13155522485059556,0.0658168667052919,0.8918920036900254,0.16869046382447625,0.03595426395876022,0.0012217848171447736,0.010290971176805976,0.1509723728019425,0.004857837767666145,0.3866434026153686,0.0036679615785543815,0.3753906366540936,0.0018958940311947674,1.0,0.4435477012249007
16758,0.22873345935727787,0.04015528848606691,0.03368081431441655,0.4810949126874239,0.2525436407200742,0.08251484366025286,0.00043720705020013116,0.014061439996111048,0.03326100257703577,0.011537765675302831,0.024942495369615084,0.013228221861605743,0.047008858203813314,0.007098326341820703,1.0,1.8709862127919907
7891,0.08695652173913043,0.10625342038925914,0.08625978366796708,0.7196286006703339,0.1930797598689785,0.006707308095770303,0.012482733546333055,0.009130172726905665,0.3836129401009394,0.0030415184328013486,0.2579253151862678,0.004115204447273197,0.046486732674738664,0.0033802478259856855,1.0,0.4229549738049225
17541,0.22117202268431002,0.16944553634511558,0.024863945349811623,0.44115083326519056,0.5677428578788761,0.04662056652849855,0.0074298523429252245,0.02570907158074786,0.048108451381899016,0.013996646228813171,0.05454946442333559,0.014332672297814274,0.07334778759564575,0.007785133467685116,1.0,0.7688448983722929
16399,0.0945179584120983,0.16209141686718356,0.14582281282663354,0.802212732314172,0.3308153485766311,0.16316248375913495,0.002034908667141715,0.0315129270783901,0.13046787044839633,0.010177429382438293,0.12401489091742672,0.011817127016347361,0.08678056921981228,0.005293250279257829,1.0,0.6970061899192498
16364,0.4007561436672968,0.13251620043293458,0.010223341378920836,0.20765984814495173,0.6581558728163777,0.6215540480923007,3.884019345476616e-05,0.019210664190521008,0.053753149018704295,0.0018846010122782367,0.024167429082647802,0.0019670488964541803,0.03053043595594995,0.0013121192540036652,0.0,1.0
17896,0.05103969754253308,0.14138636520216205,0.4002968373422982,0.8671401415916555,0.1635888639696391,0.5882434161635275,0.02074367469148087,0.026594385447480943,0.17949065753205745,0.010374056236122139,0.14918031421858233,0.02177257542573953,0.07862620604659226,0.02272859001162522,1.0,0.3961645088268002
15101,0.16068052930056712,0.12382415748227245,0.13264948488571252,0.7494417181974509,0.2507925192925237,0.18404740310169382,0.0028101558979733623,0.04441026885085457,0.13048047453506886,0.015503881700681245,0.18542469980037052,0.02682291333352644,0.15833912502394104,0.020407047413864864,1.0,0.9327250048274562
14533,0.33081285444234404,0.036020128458061636,0.2583920381923055,0.5943476313024845,0.03600868302340569,0.06367003502425467,0.003008952387776802,0.01875289068959589,0.12291458087397572,0.022457729078888062,0.05035247316412609,0.03723806350300898,0.008242460643605978,0.03438173012382545,1.0,1.929985462378789
10765,0.28733459357277885,0.02923371906085194,0.007082607366254403,0.20823494584501653,0.4797897520502222,0.6802102061360175,8.59236494552444e-05,0.0066837049475200454,0.016452586056389745,0.005464114759139851,0.003249770129919645,0.006407156012004842,0.03426305255412067,0.004344819950367807,0.0,1.0
5952,0.29300567107750475,0.17290762205775448,0.0008204814973927868,0.15208072901741684,0.6190379329395678,0.4976477838346952,7.231106290665544e-05,0.0163219275128055,0.08225100950779866,0.003945766992835209,0.03361416452859224,0.005676360338543883,0.018279823649171845,0.004106342449782805,0.0,1.0
6304,0.16446124763705103,0.005997626792679663,0.03696125624089816,0.22491412801568092,0.2926646516099806,0.629061262263993,9.770824891777475e-05,0.0026068202841873244,0.03281347185004314,0.007785453966898672,0.012427626042572556,0.009068320056541191,0.0328305231829638,0.0056453703550890175,0.0,1.0
595,0.17958412098298676,0.29626157493227434,0.1732616478883627,0.5492536439240595,0.38140467115315607,0.5521975617889379,0.013177232708697662,0.06433460400022029,0.28302845240865876,0.0154719446337194,0.265999594231638,0.019137171532465934,0.13300313643869707,0.010674685940703534,1.0,0.3231334419299553
7596,0.20226843100189035,0.05011435655596573,0.014027404629171408,0.503791153555732,0.2504307115601014,0.141351742672595,0.00027350047411305376,0.014957795562979501,0.022806884014307985,0.013040904724097977,0.10858137744746334,0.017529860359687146,0.15304123964319122,0.012436093161280875,1.0,0.6394487190064446
18028,0.43856332703213613,0.006930226830411013,0.009844306220204775,0.31774969239796735,0.2990408145108327,0.6758364004137823,0.00031257418823238403,0.016096034463362174,0.03477997530548988,0.01389639360278232,0.02745727801010061,0.031756293186385086,0.04868871392769381,0.026031720840765816,0.0,1.0
9300,0.10207939508506617,0.057048833055165296,0.061692154257169916,0.5271746552471236,0.5520133704850436,0.74782243865593,6.709329188339217e-05,0.006048778279011109,0.020605361581393956,0.003529595365449069,0.00026432675999332403,0.004611914410437078,0.03171029391117229,0.0036624965190038433,0.0,1.0
17677,0.23629489603024575,0.1948886434846039,0.031095345419716088,0.5262050471492588,0.6014099129115527,0.09856899754185645,6.740193475617711e-05,0.005931296780766027,0.01689291950049682,0.004641282703894767,0.014083510179460114,0.005295169277143206,0.05014116939901105,0.0037336498841177177,0.0,1.0
8664,0.2060491493383743,0.09174380646420674,0.01852578552009712,0.4761832561740422,0.5622151791225634,0.8101871743402369,0.00017991292623105017,0.009765095525490104,0.06558000810140405,0.002881156384033472,0.028200638601874876,0.0031464259977105054,0.026192787212072924,0.0017584201318579927,0.0,1.0
2249,0.33081285444234404,0.23896624037676242,0.04595537205312688,0.25043348146510414,0.608354479427259,0.22712687052688216,6.499226908569133e-05,0.018903802655105842,0.04856630943867655,0.00202619463782408,0.042920569858096724,0.0017848482935928602,0.05506909183652752,0.0009651999750396714,0.0,1.0
11095,0.32136105860113423,0.16623830035043438,0.003405470561742239,0.4146560828227016,0.5066985038439371,0.5270436627120643,0.00012049518521790113,0.04348715184967143,0.08881538373433663,0.004701482114702127,0.04067677106592277,0.006520332147693733,0.021588090027070087,0.004828678712335865,0.0,1.0
9532,0.3610586011342155,0.22255642955247443,0.04614310550587186,0.3110859808530174,0.48551099276991644,0.7802292825886582,5.485733159532178e-05,0.006616979948326275,0.14569968453334806,0.0014603452021132656,0.09370953774373678,0.0022413603993449763,0.03915849369721239,0.00216948239581217,0.0,1.0
14506,0.4782608695652174,0.1401884467527069,0.05622804077567295,0.3178684228258813,0.4351813612373573,0.1631046359734357,0.0011905214448041921,0.008307190664207011,0.03792683390185344,0.010990007006030878,0.02495242990429665,0.010433355666872264,0.04475721998438443,0.0056725255048223604,1.0,1.3949846070274148
16045,0.16824196597353497,0.03953886825812428,0.020199326315039404,0.4700126891833433,0.3368979631204628,0.20883745776890572,4.0793789252650784e-05,0.0042031263755013025,0.10270030438615156,0.003377083615517067,0.05357456684077351,0.005089826599274977,0.025735270845466354,0.004097159862939073,0.0,1.0
1540,0.17958412098298676,0.6041148698354265,0.22242330972524427,0.4757605375577826,0.6928053615392105,0.8450037960983221,4.9271119923029565e-05,0.05632477335172154,0.062160613767370934,0.015157314538374097,0.024974889642438096,0.01869767326672229,0.02377101823176169,0.00969340570755491,0.0,1.0
9513,0.10396975425330812,0.20142186145677765,0.3238543922658992,0.8968538924516344,0.35673742679342135,0.01302711258788801,0.02575575464593579,0.05518859305838865,0.008739824430903546,0.04125133020834581,0.013327477581815076,0.03483327525758012,0.057197178753053544,0.019511880034008416,1.0,0.9793729311271552
12737,0.15879017013232513,0.13476778544338672,0.020655970295860325,0.3652188428696158,0.6834792454081781,0.019575798258172458,3.8306833788009626e-05,0.009788285449277397,0.06772114258415952,0.006291825483795983,0.018377162507015758,0.007862183377427627,0.011879543182160146,0.003974324391559829,0.0,1.0
2542,0.15879017013232513,0.148536383998655,0.37977597223034615,0.7623497030450384,0.07332868148543886,0.021426729463299442,0.001555988076913036,0.008048844462654709,0.4939401344913946,0.0037539882733224677,0.4536030250775216,0.004113343157629068,0.18824844299726695,0.0014081097040899203,1.0,0.4392295531640257
14682,0.12476370510396975,0.1373492204110828,0.01826992861828988,0.7964349877618634,0.3420821832118169,0.08311303775240533,0.00512736568737258,0.06935143713108691,0.1440251517435777,0.03521182865818384,0.16095071639989236,0.04727844818454735,0.11988383394269578,0.03125466144203425,1.0,0.8615494029315215
13510,0.2892249527410208,0.13055639298143665,0.025798249155033894,0.420536611176403,0.41677763140884067,0.5481309540199875,0.0004027310217454494,0.02434186758280737,0.07443436061572786,0.004120620957296519,0.06963002371769612,0.004526161896896733,0.067344756569211,0.0025514839558853967,0.0,1.0
9142,0.22873345935727787,0.12899570917322617,0.035912097721808055,0.5390475631516385,0.4115160803510622,0.10444008261416644,4.6321562897165124e-05,0.0013979613506921972,0.05091064371621773,0.001826248018495062,0.0442625858647801,0.0029581509769926848,0.0573805259046813,0.0026064424540950763,0.0,1.0
4622,0.1323251417769376,0.022489548106698384,0.033902209666419145,0.6414108322196673,0.2105456441947993,0.02982323884034265,4.214023399320577e-05,0.0023184717073602107,0.05180146362351192,0.001629895231675807,0.009855946494589483,0.0027960242385057493,0.019740212084370375,0.0030699484967778435,1.0,1.178267156564383
13518,0.28166351606805295,0.09541477685436456,0.1592419326291891,0.4391901175997761,0.23000605353693312,0.7577914591284991,4.176300505171728e-05,0.0023047249899145177,0.0008928739532469639,0.0026525096569699038,0.09976529270453745,0.002063324763326847,0.16001874294413504,0.001392210231232003,0.0,1.0
14471,0.44612476370510395,0.08922225006425248,0.027776832226502846,0.22819760436107864,0.5974491084820275,0.28414786425877153,4.4752682446399245e-05,0.0032097373634405926,0.0696806130860916,0.0019336026301691508,0.044678323072565945,0.0017352170012338674,0.04086824761580499,0.0007838673753555799,0.0,1.0
5958,0.30812854442344045,0.2082558993512062,0.4187395149737837,0.7008862787312049,0.03429932711118463,0.5991062345997118,7.025886642867152e-05,0.015103382069466147,0.29312064213516503,0.004838802070639629,0.8811389181387175,0.0039046196254151335,0.8394270517539575,0.0022352131711962085,1.0,0.6493773312200419
6581,0.13988657844990549,0.31670743028427634,0.05091972145932754,0.6137396808540485,0.546648551343164,0.46831915829339876,6.797270864750433e-05,0.010502206627632283,0.08644539510693679,0.001929052908450267,0.15967446959575582,0.0011410045127209195,0.16297406603245307,0.0004718732868651351,1.0,0.4014699596119883
17423,0.14366729678638943,0.10053352813199447,0.09145713570480334,0.631744853496064,0.36963550995990685,0.10472035209075109,0.0007458697561738282,0.007480953783030051,0.07776408929651837,0.00628310023197999,0.04141541110393785,0.009619623027947957,0.034945102116604725,0.007604053940026618,1.0,1.120224379628452
14824,0.11720226843100189,0.1806330619885439,0.06764005056148395,0.541901960589771,0.5038687112242575,0.24870046777769295,0.002978553842166054,0.05140710463851224,0.09898844798237841,0.00950336019383984,0.05061029712152504,0.018581592720187765,0.029139636676296182,0.01816977955830791,1.0,0.5499916753537746
3006,0.46502835538752363,0.09200562357494943,0.0027942136076562316,0.3449223693042067,0.2862312644128504,0.11403794611084814,0.00033761898352235945,0.012090842432104336,0.19739933070722962,0.006573970039856185,0.13386015588943095,0.011450104239806682,0.04698237732423581,0.012283334873792299,1.0,1.098200011508384
12314,0.20793950850661624,0.10340207018373887,0.015922766387014495,0.40965749733643375,0.30465205497240805,0.6728224745128564,4.371828773886104e-05,0.0048921198592172185,0.08540916180006784,0.0015658663275788087,0.18673951021961663,0.0005402783008531238,0.1939914429384803,0.00022915644386857089,0.0,1.0
17641,0.5425330812854442,0.4079984481464728,0.022694583016154877,0.6736113725585176,0.5480902941424607,0.5005107877492743,0.00020266107743090192,0.022996637431625933,0.16300588292442558,0.0008705676493288649,0.25466701405077774,0.00210594123636893,0.21241765835687307,0.0021114631417249214,0.0,1.0
15752,0.11720226843100189,0.17689243273624672,0.048329083647788255,0.8635747216953974,0.4387093740611244,0.17705588726422805,0.00013643892364665624,0.007263336602004374,0.007882214138248158,0.004122096278449045,0.11631943480317887,0.0019645415375225935,0.17167249978608282,0.0012078584453740324,1.0,1.1108718746105524
