,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,weights,isSignal
348,98,86642.51381968525,3906.830013609859,-0.1351962685585022,3.8394239035448376,6.8401793405995175,3.404278516769409,20.30949172857504,1306.260386944349,0.2576000992676157,2026.041044021044,0.2880554965362179,721.0566836248034,0.3535116209969946,1.0,0.0
41794,130,66667.76690609792,4585.736556394318,-0.2973834574222564,3.0821377871237075,2.648537781774436,37.38623809814453,7.640784788226922,809.2953563440235,0.4349583630122399,2129.1676323155016,0.3561831719276055,1324.8318646907614,0.2850692368444571,0.9000177660069398,1.0
6089,68,98733.79649194152,3002.0278692609154,0.3284776210784912,3.72244949985025,0.4664305597168902,19.96480178833008,13.012267826890486,973.928609344648,0.2315328981897341,3350.005886191242,0.4203907740279735,2453.530808325015,0.4932650416261547,1.0,0.0
36733,103,183004.14528967964,6888.719270053844,0.2469008266925811,3.251077744860471,1.0191364077863565,87.67951202392578,15.758946116412732,2263.934387255956,0.5235028651431244,8358.714046371007,0.370676996966533,6123.468572214608,0.3202923680563068,0.4386663647268508,1.0
31890,193,42399.59558083378,3321.3887839064528,-0.389803022146225,2.890284368837229,8.889234199716434,3.262577533721924,6.648951326330114,1790.897967305787,0.1050123892646535,2693.0553351945728,0.1332922056814678,905.911341467806,0.2015981825472487,1.0,0.0
5422,79,176242.9616053609,4987.403122996308,0.295659065246582,3.7476382546134617,0.6938866926067844,61.88963317871094,8.420557801594855,2224.04578549993,0.257920433003548,4298.352788894834,0.3603109216893391,2101.3912014900984,0.4953054563364614,0.6043185718114552,1.0
10905,298,57573.24626622567,4590.552014078244,-0.5974026322364807,3.434185939520672,1.6534945733200417,4.092298030853272,2.064951710381697,1494.0265937726813,0.3285353654906494,2487.487442961603,0.3140811576182711,992.9834839512688,0.2814448013327911,1.0,0.0
22624,101,197578.3121514587,10694.091003025904,0.7673929929733276,3.0632210802806985,0.2308359538102635,4.935431957244873,4.878757618492641,2303.351592636261,0.124869342950811,7576.136353115617,0.2065741177357593,5274.502884026134,0.2531124137884021,1.1314021012181985,1.0
23039,104,109904.68786037945,8255.880449107617,0.3486778736114502,2.866504620985641,2.5602977737901105,47.734283447265625,7.435963099693275,1012.4290790964076,0.3485957758401736,4222.438314528704,0.6158246090778322,3226.1406791707022,0.7766938960693599,0.939418840302231,1.0
6237,121,49344.09631232447,4150.629687117921,-0.6638704538345337,3.5010883389211016,5.804137627106359,6.100401401519775,2.069089352044424,644.0245232132081,0.3066894850182947,2073.5777756545613,0.2296274829015614,1429.5959346962345,0.2064656474472744,1.0,0.0
39793,344,59767.33327651699,3541.3271571302075,-0.3127279579639435,3.877568993296333,0.9164579477788094,6.397707462310791,1.1710046663341531,1076.115741916268,0.121706125964322,2225.985347617212,0.1452825764336054,1239.9586732226198,0.1800314962709092,1.0,0.0
40898,299,130088.99961060632,5277.777736137812,-0.3891057968139648,3.546321087176999,4.477466749623068,74.28130340576172,27.03790011317447,952.374158668745,0.5319406890436138,2412.987440186956,0.8796887508250357,1459.3753600770433,0.7083510331022776,2.7186122459608377,1.0
15877,94,146863.47149132477,7874.134135541955,0.2073335647583007,3.351764596866607,0.2249312603730251,37.6014404296875,6.811294421033343,1073.361805590268,0.4547951228600191,3419.513458958745,0.325097441009134,2424.1107487076574,0.2705103461841226,0.7159069888823196,1.0
41085,144,52812.91117767448,4724.1266564973685,-0.1754803508520126,3.311589884589998,0.2173032390269361,3.7744619846344,1.208850487480803,866.2198906166956,0.2621269117569612,2084.180075762968,0.2016283516356342,1240.179466407987,0.1787434033293916,1.0,0.0
27188,171,123489.94852914028,3795.816766136373,-0.2857498228549957,4.143959458117347,2.703755261303611,3.83274507522583,5.788441042754105,958.0215290378396,0.9337711476539182,2249.5081242858846,0.6896455229892694,1296.4793356239811,0.582492437857687,1.0,0.0
4159,235,149110.88681390285,3696.037121324845,-0.1034815236926078,4.228255000600497,1.824176500527763,4.085263252258301,5.620327188472753,687.7103335707557,0.3454187396516809,2426.518737306156,0.2926245046031557,1786.1938481866966,0.2965108539796539,1.0,0.0
37221,61,65093.196633454674,12049.076356302145,0.7117149233818054,2.2066642321683023,0.0582888009039966,740.756591796875,12.468830814073936,2159.900285314116,1.463493282043173,2872.248618939524,1.768281116438363,788.046065785497,2.4893732898809966,0.8043832436549175,1.0
2304,186,116126.69408472218,3273.003164513043,-0.4175017178058624,4.480950700912666,4.30031673854818,18.294883728027344,9.169256372916848,863.4651756729972,0.24025723269388,2808.1668134638344,0.251991967415745,1961.4844185208303,0.3026031902512093,1.0,0.0
38630,148,191552.77197011173,4113.879834300485,-0.2706674933433532,4.039170047254614,2.6682777574577226,3.865424871444702,53.760795339505606,2658.403650708447,0.1814028983751487,3905.61083797213,0.2161725182685319,1250.7146553870712,0.2259850581388227,1.0,0.0
37801,115,118525.90895965807,3764.6442383619087,0.343115746974945,3.4267952091958045,0.1076076714495624,38.65186309814453,9.344614186257232,2710.219444639124,0.3495203668752837,5234.025404390009,0.2588397010452175,2557.949779647756,0.1942088774116871,1.1175304147631984,1.0
20792,174,76054.2823623379,3204.974193202295,-0.3154584169387817,3.205316349366369,2.550554328310322,4.632633686065674,10.278627969482596,2626.376794616492,0.1229097996631034,3740.799372228138,0.1485023961205191,1118.2966176287937,0.2067852487059982,1.0,0.0
27129,72,214714.3768643723,7297.4202831437,0.6589362025260925,3.844470832848875,0.0256783923379973,34.14591217041016,24.921332369277525,1104.0943229633965,0.4923968237301031,3242.6605169366712,0.8567402039782267,2219.615296622367,1.0798937934992603,0.8408123488559605,1.0
921,88,174840.83234378547,5210.263082303113,-0.1432746201753616,4.063169875655062,0.7356665566792676,9.262015342712402,17.612298239014702,1648.9581209054402,0.9495652840687362,2249.403347245665,0.9818516525605868,723.6470999734609,1.241219095658707,0.5274753701120687,1.0
24519,99,65148.37148029888,5836.013756059201,0.5090606212615967,2.6215211885244085,3.216126131691552,15.367010116577148,2.176349027614825,2336.937174380176,0.26383182458299,4568.313417717747,0.2740763955801035,2251.6044697059915,0.3106913917516256,1.48505954821708,1.0
1,139,80225.39151596252,3161.0662113875896,0.0828353762626648,4.3273036919014105,7.517594071430656,145.8704376220703,14.91618909148359,1745.3270842165946,0.3265481776422162,2586.529955015817,0.3511645324982283,854.4253381659512,0.4310503628224009,1.0,0.0
18925,172,110014.8019716216,3340.709701945548,-0.1909853667020797,3.139421913363821,2.5893487050383737,34.33778381347656,5.9307522440243625,3912.5984491767103,0.3396186405230122,6324.6618668510655,0.3802701928068769,2461.0084786932366,0.4641619349151293,0.6004679796911532,1.0
6249,120,53761.86587085613,4430.488092746956,-0.4009133875370025,3.407465952691586,6.933257604745311,3.117419719696045,2.4365524452371976,632.2264680476451,0.4303513020369287,2731.503225287161,0.3410678900972707,2128.297114643536,0.3251008945562588,1.0,0.0
18228,198,72904.6371127634,3781.636824105786,-0.2493025958538055,3.0113308004027006,2.878075857121037,26.318639755249023,6.347389357050658,3426.2373167222377,0.3531253076934944,4830.301255739646,0.3521642095731397,1406.6195258491189,0.4268661305840311,0.9687988059660342,1.0
12710,217,97733.22997922896,4453.164592530613,-0.3118888139724731,3.4106557924166383,0.4314423786006603,94.53936004638672,11.562025943579265,2224.5668991738594,1.2651512116333756,2974.5859783506003,1.04179574988909,777.3803224934369,0.7905556389735322,1.260734465603001,1.0
40057,216,155493.5934685136,3742.630634823645,0.0469150431454181,3.902185063050884,2.0147230766347266,3.601034641265869,2.4817725690593635,1287.2689426067886,0.2581178418480801,3362.8411927906045,0.210359837154116,2128.456137579537,0.1904972496435527,1.0,0.0
34466,72,104574.17474681088,4052.725578010596,0.367098867893219,3.3734945064317614,3.494094474424994,27.103235244750977,4.784612069959281,1980.675721288066,0.2578612806803031,3343.550983311007,0.2127590336399411,1459.2064238482503,0.1732359643078365,0.9449325703414206,1.0
38452,51,101707.37497891036,7134.121802149651,0.2272021472454071,2.8159900075111137,2.6877718357259224,155.5579376220703,11.73607939432926,4363.481514799851,0.738225296956468,6087.628525173,0.6107299028008105,1766.1253592256694,0.3220321545451087,0.3573561488842176,1.0
32887,196,122693.94117175072,3384.647717968484,-0.4638004004955292,4.647196813264206,2.15204679172282,30.441272735595703,25.597209119767967,1477.8698600350438,0.5917786916402873,2392.769740424191,0.5438601195340579,936.7777668689624,0.49889680841084,1.0,0.0
29655,326,71008.40607175168,4151.430855946973,-0.4488282203674316,3.505924593849686,1.0612646083518102,6.981967449188232,2.583099295154607,565.6334425226288,0.348211391162771,2593.94615225022,0.3086580817979507,2068.457425353493,0.3324062245432745,1.0,0.0
20917,229,49235.27404219454,3629.142564588791,0.2241779565811157,2.308828508226721,0.7713637621867142,33.69221496582031,2.459411785366576,4139.389020084969,0.1362163980529016,7310.016305494811,0.1770695695036676,3200.32464518836,0.2445331728201572,2.3968366182228,1.0
21197,90,76697.32840969966,6568.386963394,0.3352886736392975,2.67066461552006,4.141627228976906,8.489612579345703,13.266587707847108,2131.080873946364,0.9380797535331244,4099.586806655032,0.8414538197621112,2039.464020619143,0.7779952721284924,0.9015304532656538,1.0
24886,231,47860.03769124196,3196.0519511417297,-0.0954981446266174,2.900269049147962,1.4879027643722036,3.276110887527466,0.7787705452836773,1088.145313136072,0.2210632389095933,3712.961189882828,0.1596223152913129,2628.3805536489576,0.1417747570683606,1.0,0.0
10592,24,146515.81890269453,3006.189987022984,0.5335786938667297,4.097540135959104,2.4579715192418643,-1.0,8.411284114212288,1722.4283453891485,0.1641268871270403,3286.294606300537,0.2223623683867207,1620.524959048765,0.2775182685922299,0.5460329542197431,1.0
9373,53,77861.59144721292,15181.825363899292,0.5482730865478516,2.1891318493803125,0.1286693938373021,158.0188446044922,4.263516990701456,556.7379405070217,0.4813197439425031,2313.2709517261483,0.4982211873146173,1859.2098657763192,0.5612974100268464,0.5428904281746376,1.0
21688,128,48466.93248866256,3586.034870132036,-0.3521707653999328,2.701230116971536,1.5059964315842769,84.9498291015625,14.945621754881932,3004.556604975184,1.68280014455913,4600.31315722093,1.6301254102178195,1630.9005826536452,1.7164524926081857,0.5263084311703957,1.0
19410,93,64270.69267624701,3459.5315488807623,-0.150661751627922,3.2181942106279,3.238331540744235,26.31708526611328,12.47206446222918,1208.174905259996,0.6192453487055395,3638.7415912922415,0.8169793544648102,2442.8531825101563,0.9913639962894132,0.6554406423454107,1.0
38029,137,83447.34163523237,6270.557607288544,0.2210479229688644,2.654245814228782,0.0651925060277338,115.82437133789062,9.883302737445616,2158.872824438716,1.3619311848708322,5486.189012802967,0.943840320827433,3348.387354951634,0.7657317555429429,1.3307917577543746,1.0
41484,31,82191.35061754445,6004.174414398929,0.5660620331764221,2.8748557974810844,0.5476181965637013,27.68071556091309,2.9804239128016645,1033.3828266910573,0.3559299191463089,4412.989174346567,0.2138881326146711,3414.6960406601343,0.1828855462098499,0.560351187835061,1.0
4194,70,39593.97655901973,4124.742885492023,-0.0700520724058151,2.656826253615828,0.2205256538952562,17.35523223876953,3.1217686989910063,2142.684843834949,0.2650240521224617,2706.504007183437,0.3353804900982082,712.6746012732599,0.5199597857870005,0.7168339374053638,1.0
21906,170,64971.647707763615,3334.50325007615,-0.6414153575897217,3.835636261220948,1.117635357292384,15.475890159606934,5.853474462231811,2404.927839457974,0.5858741781287126,2917.7238742725467,0.5775665857818301,597.1302394787924,0.6425186119984209,0.6104095334653343,1.0
13886,204,63519.72575555474,3129.877132045504,-0.3504731953144073,4.060235694080283,6.641876554131317,9.031161308288574,14.319846799823926,1558.8699032953327,0.2960985671992985,2413.253503671704,0.3242238817521147,855.0082107208094,0.3796564654097322,1.0,0.0
35125,79,163070.227143962,3918.623838588308,0.3067553043365478,3.669745584894064,0.30787975428185,26.32455825805664,19.71424811525917,3230.6544963675706,0.9555932393623608,5378.59905359193,0.7535304195423811,2148.0201181785983,0.5440394115000126,0.6331809344417011,1.0
2570,238,253525.34593936108,3495.469150803968,-0.3445942103862762,4.775384638862965,0.0411181725715395,3.38242244720459,6.535259088258676,1027.9340358700067,0.175006606310118,3355.971757965672,0.1698589795264519,2363.9792673583243,0.1692801707824026,1.0,0.0
37618,168,108798.04642135686,5555.755447404299,-0.2590929567813873,3.042525167481767,4.037987455668671,25.251426696777344,7.246041569022358,2819.776074230009,0.3852283833797434,5555.000359549944,0.3298088941290814,2769.058449094204,0.2878095571967815,0.5540816067749522,1.0
3818,229,231586.3311841573,9717.288448918272,0.1002023369073867,3.2303858080159724,5.734393727596193,153.97967529296875,14.740222084487057,5928.574306660919,0.1753127035068768,9153.093615696282,0.243541477822284,3246.072238875777,0.3571102572264487,0.971074444136977,1.0
12817,150,140647.38765671823,4537.114747507635,-0.026684109121561,3.638874325712326,6.482972091470042,22.05511474609375,9.44087974617466,2024.2319433306056,0.612741876154699,3608.46999542163,0.5756146711907895,1613.4488603299455,0.5621232706088765,1.0,0.0
16940,223,74625.82548779123,3160.9766511231464,-0.4216665029525757,3.600528931059928,1.6838730450566146,3.8227930068969727,8.279248959699414,1787.6391566812358,0.4442142628455082,3019.147230040967,0.3821173139781506,1239.6725456748648,0.2623989570258867,1.0,0.0
21333,105,89794.08028573683,4124.828191197204,0.1537348330020904,3.3833302445860203,1.169327610975392,19.17524719238281,4.450256504966877,1321.9669725450783,0.1604971373720736,3325.2945748760367,0.1721042676821783,2026.6615829239968,0.1918564145181644,1.230583332001858,1.0
22186,203,43462.88338440307,3262.6577567014283,-0.5924732089042664,2.6470883471258726,7.526918680981275,5.420608043670654,2.481928419752345,3027.048700384584,0.132528298589055,5434.07174865165,0.127721914394444,2419.1666482489377,0.124167621562264,1.0,0.0
22701,161,62624.208507308926,3320.3422049110427,-0.2901473939418793,2.5504911615318044,3.5870679527834426,28.39226722717285,5.748403733516184,4368.552167080073,0.175083856274658,7291.829235898672,0.1867161341256454,2923.664114719747,0.2136539983433546,1.0,0.0
18283,43,84571.35007590009,3467.4767549518965,0.9109182357788086,2.56689397395384,0.123432653438428,310.64013671875,7.411561536545453,4156.467165718984,0.307456523936764,10507.92792595191,0.2254872753734081,6372.569245194594,0.1856605424216751,0.5804002342904617,1.0
20128,110,40733.14590751724,3518.184348538734,0.1135676503181457,3.037787718132717,1.6153054929557829,174.76380920410156,3.1001559880109246,1342.0311488560912,0.2643431545499876,2283.7866043262447,0.3212240572082486,991.8378585736684,0.4772774906106977,1.6532326292834552,1.0
38978,254,44161.09148071688,3238.668225441866,-0.532288134098053,2.8898207288635143,0.9856211382579496,5.142557621002197,2.339641141256052,2477.0850201395992,0.1701587777546081,3803.979377776408,0.1752884112038027,1330.7609399888472,0.1952956206395751,1.0,0.0
30180,60,87744.38290568998,4183.435403845436,0.0552831999957561,3.6020222297241373,1.2301642633223353,29.84653854370117,11.339558475090644,1415.6055539944734,0.8777203195788847,2657.34988778294,1.070675111345767,1241.8913258816167,1.5028747367100772,0.8032054904773945,1.0
29833,85,82875.40825736448,3094.814369636235,-0.0973293483257293,4.038274542735357,2.330782839933592,8.331487655639648,2.0763661767617005,881.9170818733471,0.3888062890302794,2286.212554641409,0.2715703627077429,1432.2267556850063,0.2322380907917502,0.9800978730594436,1.0
4677,239,246262.2990544356,16195.50906290091,0.4485781788825989,3.263417874997025,0.9761827985435312,313.5267028808594,33.19509180543199,1500.115491053939,0.9197674645920518,2773.3874697852248,1.5628124905504477,1288.144787087228,1.4284014118960209,1.0,0.0
13724,55,147073.79824945392,4527.268445477652,0.5724754929542542,3.8066067809806654,0.521704825809573,11.26559066772461,10.36191529882386,1101.4013165962713,0.565265431713289,2614.929188276424,0.3213875538115411,1630.5126526647991,0.1953982818280693,0.9947223867448912,1.0
1813,187,77884.48033185858,5533.092533258521,-0.3411857783794403,3.210286512212581,3.978637571105418,60.50560760498047,10.805448030970302,841.6440065134428,0.6507690753413725,2318.7168197949486,0.7551480808760771,1487.1358758701238,0.940573336615448,1.247120195656641,1.0
14833,217,82962.4988389978,3331.711817860284,-0.1877918243408203,2.848537339610159,0.349134662376053,3.5637340545654297,8.880785245686326,2979.000327626702,0.2776075427109876,7401.741887772095,0.3102936825169441,4430.016237126,0.3541153609659868,0.8354193803480283,1.0
17550,95,135702.85550842088,4808.332198615833,0.1538358926773071,3.4036352298434864,4.36925733731325,103.2979736328125,18.22377808496361,1705.735592464436,0.5719013898349214,4185.708796870609,0.4045597730927008,2512.677572511045,0.2469546522183506,0.5941788479458906,1.0
5446,57,57163.98351772354,3942.29491817897,-0.163826510310173,2.905280930181785,0.179525364215104,73.56575012207031,4.606476485341047,1002.6824607022904,0.3590884763036241,3483.7742076231057,0.6505969778399517,2542.1054361493348,0.81061426967765,0.5116007085488717,1.0
22250,182,77613.96829952051,3987.259670883151,-0.1024592146277427,3.2018722655463443,1.977965952168578,5.006037712097168,40.059549268632246,845.2086540612323,1.179697751719868,2289.8602677088634,0.2422473063464661,1514.3229587178553,0.7633577707449096,1.0,0.0
12004,92,41109.91104782293,3455.24084437402,0.7761028409004211,2.880824801672892,4.71774056033535,-1.0,2.960232544919404,1558.525020556295,0.2306208074269156,3526.46550456686,0.261648500245275,2061.3033062603863,0.3203157489887836,2.766127653010201,1.0
28680,393,81172.37199611313,4054.078739019078,-0.5957207083702087,3.60542207981443,0.7237500295486837,5.887807846069336,2.16075130586116,729.807239207724,0.3097135865756101,2481.261318393515,0.3002879315407455,1793.9816532227971,0.3125576579895901,1.0,0.0
33422,179,80221.86354087172,3495.676630617327,-0.5572211146354675,3.61261279231301,7.032977839463816,3.5502774715423584,9.567777259955538,1674.0141054662593,0.3151826373683677,3283.8913093337724,0.2145821375380268,1612.686324273881,0.1557165475655086,1.0,0.0
11585,142,122308.8880990953,9353.213893633198,0.0489903837442398,3.1195143252424544,1.9703830901436057,2428.490234375,43.82900360777096,1864.7481384894847,2.767100546270031,2420.19497414981,3.0580402017186006,624.7023094242569,3.950025748749349,1.0955793147490356,1.0
2567,110,121850.34987795376,3384.8792025611347,0.134818822145462,3.89873060373284,6.947659359375731,13.800666809082031,15.64197792436569,1371.2545004484032,0.1985625810057814,2266.3481366462247,0.2534158321285129,906.3700587508392,0.384966845200607,1.0,0.0
27510,333,276974.83969563374,6031.121917116818,-0.1795276701450348,4.359118914892013,6.3196518805725495,28.83440589904785,30.5485909040238,1358.8789131118342,0.6355924798293304,3088.7685585920067,0.5598777333256857,1777.3511739664732,0.5078081610518825,1.0,0.0
33693,165,221940.0509541039,11435.694479491416,0.3650813698768616,3.0172995511223566,1.9962994023072445,249.2245483398437,25.77583505805389,3431.0797150896974,1.023011678015651,10603.871534981929,0.7730825503056153,7195.418109720936,0.7005020126768606,0.9880748273884176,1.0
282,155,59003.61384110991,3218.8449147600736,-0.4622181057929992,3.194836728741042,0.7824458988725008,3.62619423866272,0.8697917348831805,838.7647491996787,0.1459500126013706,3447.4635285063755,0.1906691844660573,2654.935498877516,0.2053968468476423,1.0,0.0
23990,170,70016.37173706364,4252.022575299545,0.6069640517234802,2.816689838260149,0.922494848629284,7.147598743438721,1.5482912870693006,2165.9059965751053,0.1559791976138371,4458.271588632823,0.1898243809060118,2303.3883393166684,0.2344502291040444,1.0,0.0
14716,147,65690.5943675006,3063.2943228431523,-0.0616929791867733,3.0422316593694774,5.36929906043587,11.496526718139648,10.770784277700704,3014.531825176175,0.1294300625733447,4519.82594727451,0.1512529325324828,1507.703498868395,0.1949075486802153,1.0,0.0
3185,309,83988.97243438325,4166.236852173537,-0.6804538369178772,3.817849905792792,1.773202864220949,111.0577163696289,7.229138791734383,826.5912293872951,0.5775098949249959,2204.4315857368374,0.4577557846758672,1377.989521005149,0.4251185869802632,1.0,0.0
8361,120,47042.09781763528,3949.9794545075847,-0.1274039447307586,3.1332938588959016,7.557828039000041,4.277838706970215,2.8335047891263203,1556.2441380773134,0.1734686889136548,2616.446135711458,0.1507829532549938,1059.9336073547247,0.1376693208424219,1.0,0.0
1115,118,146964.9239647893,4686.164680440911,-0.0955682545900344,3.8999428798884153,4.989766432820353,53.62583541870117,21.166097080709047,1885.0757320861144,0.6816554281362097,2823.442420344357,0.5387260170841508,1052.7707466490508,0.2705885048265774,0.8103498908417347,1.0
34333,205,101905.83720407444,3145.048883646874,-0.5814587473869324,4.562783903149523,2.972756452695939,13.586383819580078,10.23712230938722,1503.3977698865997,0.3311543842437195,2543.330993653436,0.382098145948754,1049.406370096923,0.340745602343118,1.0,0.0
8298,201,45482.75923443574,4143.005660339659,-0.5453152060508728,3.139099798738765,2.2134629810100983,7.657054424285889,2.208438382844067,613.5185810552114,0.1459094998689219,3012.53089536099,0.2244106495091001,2403.753470304307,0.2544959363212702,1.0,0.0
